ID	num_scaff_leaves	num_synth_leaves	num_splits	num_informative_input_trees	num_noninformative_overlapping_input_trees	inf_tree_ids	noninf_tree_ids
ott3599326	6	25	17	4	21	tree_ot_170@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre	tree_ot_2312@tree1.tre,tree_ot_2146@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_412@Tr77157.tre,tree_pg_2015@tree4152.tre,tree_ot_854@tree1.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,TAXONOMY
ott3599400	4	4	4	2	9	tree_ot_2158@tree1.tre,tree_ot_2879@tree1.tre	tree_ot_2079@tree1.tre,tree_ot_520@tree1.tre,tree_ot_290@tree1.tre,tree_ot_836@tree1.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599402	4	5	0	0	12		tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_111@tree1.tre,tree_ot_412@Tr77157.tre,tree_ot_854@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599463	5	6	20	6	4	tree_ot_2879@tree1.tre,tree_ot_2386@tree1.tre,tree_ot_1170@tree2.tre,tree_ot_1170@tree3.tre,tree_ot_832@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599471	5	5	6	3	3	tree_ot_2879@tree1.tre,tree_ot_770@tree1.tre,tree_pg_2829@tree6579.tre	tree_pg_2575@tree5974.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599508	3	3	6	3	7	tree_ot_2180@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2179@tree1.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_290@tree1.tre,tree_pg_1586@tree3208.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599532	2	2	0	0	12		tree_ot_2152@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1195@tree1.tre,tree_ot_2084@tree1.tre,tree_ot_770@tree1.tre,tree_pg_2924@tree6755.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599542	2	2	0	0	7		tree_ot_2320@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2156@tree3.tre,tree_ot_1043@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599602	2	2	0	0	9		tree_ot_2320@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2156@tree3.tre,tree_ot_1043@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599646	3	4	6	3	8	tree_ot_2879@tree1.tre,tree_ot_1043@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599741	2	2	0	0	6		tree_ot_500@tree1.tre,tree_ot_170@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599847	2	2	0	0	2		tree_ot_2770@tree1.tre,TAXONOMY
ott3599889	10	11	9	1	14	tree_ot_170@tree1.tre	tree_ot_2146@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_1195@tree1.tre,tree_ot_783@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_pg_2015@tree4152.tre,tree_ot_854@tree1.tre,tree_ot_841@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599974	2	2	0	0	2		tree_ot_2770@tree1.tre,TAXONOMY
ott3599977	3	4	0	0	5		tree_ot_2097@tree3.tre,tree_ot_2097@tree2.tre,tree_ot_2097@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599984	2	3	0	0	6		tree_ot_2097@tree1.tre,tree_ot_2160@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1844@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3599993	2	2	0	0	8		tree_ot_2097@tree7.tre,tree_ot_2097@tree5.tre,tree_ot_2097@tree1.tre,tree_ot_2160@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1844@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3600300	2	2	0	0	7		tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1968@tree1.tre,tree_ot_312@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3600588	2	2	0	0	4		tree_ot_2879@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3600590	2	2	0	0	4		tree_ot_2879@tree1.tre,tree_ot_2819@tree3.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3600592	2	2	0	0	4		tree_ot_2879@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3600667	16	18	44	4	4	tree_ot_2879@tree1.tre,tree_ot_140@tree1.tre,tree_pg_2152@tree4545.tre,tree_ot_521@tree1.tre	tree_pg_2913@tree6741.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3600694	2	2	0	0	2		tree_ot_2770@tree1.tre,TAXONOMY
ott3600716	2	2	0	0	2		tree_ot_2770@tree1.tre,TAXONOMY
ott3600812	3	4	2	1	6	tree_ot_2384@tree1.tre	tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1055@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3600854	2	2	0	0	3		tree_ot_2879@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3601128	2	3	0	0	6		tree_ot_2879@tree1.tre,tree_ot_121@tree7.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3602182	3	4	0	0	13		tree_ot_2312@tree1.tre,tree_ot_2231@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2386@tree1.tre,tree_ot_1170@tree2.tre,tree_ot_1170@tree3.tre,tree_ot_832@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3602244	2	3	0	0	6		tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_121@tree7.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3603266	3	3	2	1	7	tree_ot_2879@tree1.tre	tree_ot_2017@tree1.tre,tree_ot_504@tree3.tre,tree_pg_1766@tree3561.tre,tree_ot_794@tree2.tre,tree_ot_521@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott3603780	2	2	0	0	6		tree_ot_2234@tree8.tre,tree_ot_2879@tree1.tre,tree_ot_2179@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott360548	2	3	0	0	19		tree_ot_2312@tree1.tre,tree_ot_2146@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_111@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_855@tree1.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott361521	3	11	0	0	8		tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott361530	7	19	26	5	3	tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott361532	2	2	0	0	8		tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott363012	7	8	24	4	11	tree_ot_2879@tree1.tre,tree_ot_138@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott363013	8	31	27	7	8	tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_138@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre
ott363021	5	29	18	5	10	tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_812@tree4.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_214@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott363030	215	516	784	21	4	tree_ot_2312@tree1.tre,tree_ot_2762@tree4.tre,tree_ot_2758@tree1.tre,tree_ot_2228@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_2184@tree1.tre,tree_ot_1055@tree1.tre,tree_ot_1001@tree1.tre,tree_ot_655@tree1.tre,tree_ot_769@tree3.tre,tree_ot_500@tree1.tre,tree_pg_2850@tree6620.tre,tree_pg_2913@tree6741.tre,tree_pg_2444@tree6526.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY	tree_ot_2019@tree35.tre,tree_ot_2307@tree3.tre,tree_ot_531@tree1.tre,tree_ot_214@tree1.tre
ott365489	16	28	17	4	9	tree_ot_2141@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott365554	2	5	0	0	9		tree_ot_2879@tree1.tre,tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2829@tree6579.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott370810	6	9	17	5	7	tree_ot_2879@tree1.tre,tree_ot_770@tree1.tre,tree_ot_102@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2575@tree5974.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott372538	2	2	0	0	9		tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_2154@tree1.tre,tree_ot_500@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott372550	4	10	16	6	6	tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2154@tree1.tre,tree_ot_1285@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott375104	2	13	0	0	8		tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott375779	3	8	0	0	10		tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1968@tree1.tre,tree_pg_2806@tree6529.tre,tree_pg_2805@tree6512.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott375781	4	6	6	3	7	tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre	tree_ot_1968@tree1.tre,tree_pg_2806@tree6529.tre,tree_pg_2805@tree6512.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott376604	2	2	0	0	12		tree_ot_2320@tree5.tre,tree_ot_2079@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2156@tree3.tre,tree_ot_1043@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott379419	6	12	3	1	6	tree_ot_2879@tree1.tre	tree_ot_142@tree1.tre,tree_pg_2416@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott381374	8	11	8	3	8	tree_ot_2160@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1844@tree1.tre	tree_ot_2097@tree5.tre,tree_ot_2097@tree3.tre,tree_ot_2097@tree2.tre,tree_ot_2097@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott382067	4	5	15	5	5	tree_ot_2228@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_769@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2762@tree4.tre,tree_ot_655@tree1.tre,tree_pg_2444@tree6526.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott384460	2	2	0	0	10		tree_ot_2879@tree1.tre,tree_ot_2386@tree1.tre,tree_ot_1170@tree2.tre,tree_ot_1170@tree3.tre,tree_ot_290@tree1.tre,tree_ot_832@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott385131	2	2	0	0	4		tree_ot_2097@tree4.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott385665	11	30	10	3	3	tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_112@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott386306	4	5	12	4	3	tree_ot_2879@tree1.tre,tree_pg_2860@tree6646.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_pg_2866@tree6656.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott388853	3	3	2	1	13	tree_ot_3077@tree1.tre	tree_ot_2020@tree5.tre,tree_ot_2020@tree4.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_806@tree2.tre,tree_pg_2913@tree6741.tre,tree_pg_2798@tree6497.tre,tree_ot_786@Tr53559.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott38966	2	11	0	0	7		tree_ot_2381@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2186@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott390840	6	11	31	7	15	tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2197@tree2.tre,tree_pg_1953@tree3977.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2146@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_866@tree1.tre,tree_ot_841@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott390841	5	17	26	7	6	tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2197@tree2.tre,tree_pg_1953@tree3977.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_290@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott392341	2	2	0	0	10		tree_ot_3078@tree1.tre,tree_ot_2763@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_770@tree1.tre,tree_pg_2913@tree6742.tre,tree_pg_2591@tree6024.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott393089	2	6	0	0	8		tree_ot_2222@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott396063	2	5	0	0	6		tree_ot_2879@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott398908	2	3	0	0	6		tree_ot_2879@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott398911	2	2	0	0	6		tree_ot_2879@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott399789	2	5	0	0	8		tree_ot_2381@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2186@tree1.tre,tree_pg_1887@tree6629.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott399793	9	13	0	0	18		tree_ot_2097@tree7.tre,tree_ot_2097@tree5.tre,tree_ot_2097@tree4.tre,tree_ot_2097@tree3.tre,tree_ot_2097@tree2.tre,tree_ot_2097@tree1.tre,tree_ot_2160@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1844@tree1.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott402447	2	2	0	0	7		tree_ot_2384@tree1.tre,tree_ot_2879@tree1.tre,tree_pg_2876@tree6670.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott402457	4	61	5	2	17	tree_ot_2770@tree1.tre,TAXONOMY	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2085@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1251@tree1.tre,tree_ot_1055@tree1.tre,tree_ot_773@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_214@tree1.tre,tree_ot_116@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre
ott403168	3	3	2	1	7	tree_ot_2748@tree4.tre	tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_pg_1854@tree3743.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott406674	3	3	4	2	6	tree_ot_2748@tree4.tre,tree_ot_2770@tree1.tre	tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_pg_1854@tree3743.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY
ott407710	2	2	0	0	7		tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1968@tree1.tre,tree_ot_165@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott408448	2	2	0	0	9		tree_ot_2879@tree1.tre,tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2924@tree6755.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott409115	2	2	0	0	13		tree_ot_2158@tree1.tre,tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_520@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott410207	10	13	47	6	7	tree_ot_2879@tree1.tre,tree_ot_179@tree1.tre,tree_ot_180@tree1.tre,tree_ot_880@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_290@tree1.tre,tree_ot_874@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott410714	2	2	0	0	9		tree_ot_2167@tree2.tre,tree_ot_2879@tree1.tre,tree_ot_110@tree1.tre,tree_ot_894@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2019@tree15.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott410719	3	4	2	1	8	tree_ot_110@tree1.tre	tree_ot_2167@tree2.tre,tree_ot_2879@tree1.tre,tree_ot_894@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2019@tree15.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott410725	2	2	0	0	5		tree_ot_2167@tree2.tre,tree_ot_2879@tree1.tre,tree_ot_110@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott412120	2	2	0	0	8		tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_147@tree1.tre,tree_ot_838@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott4130547	2	2	0	0	9		tree_ot_2108@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2872@tree6665.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott4130548	8	8	26	5	9	tree_ot_2108@tree1.tre,tree_ot_2879@tree1.tre,tree_pg_2872@tree6665.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_214@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott4130744	3	3	6	3	8	tree_ot_2879@tree1.tre,tree_ot_2017@tree1.tre,tree_ot_809@tree2.tre	tree_ot_3077@tree1.tre,tree_pg_2913@tree6741.tre,tree_pg_1766@tree3561.tre,tree_ot_794@tree2.tre,tree_ot_159@tree1.tre,tree_ot_521@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott4130812	2	2	0	0	2		tree_ot_806@tree2.tre,TAXONOMY
ott4130834	2	2	0	0	2		tree_ot_806@tree2.tre,TAXONOMY
ott4131197	5	8	22	6	4	tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1968@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_pg_2805@tree6512.tre,tree_pg_1979@tree6300.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott4131208	2	2	0	0	2		tree_ot_2770@tree1.tre,TAXONOMY
ott4131281	13	13	51	7	6	tree_ot_2234@tree9.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1004@tree1.tre,tree_ot_831@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_757@Tr70438.tre,tree_pg_2015@tree4152.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott4131542	4	4	4	2	5	tree_ot_2143@tree1.tre,tree_ot_2879@tree1.tre	tree_ot_2019@tree14.tre,tree_ot_1195@tree1.tre,tree_ot_2019@tree9.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott4131693	2	2	0	0	4		tree_ot_2879@tree1.tre,tree_pg_2600@tree6022.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott4131705	3	7	4	2	5	tree_ot_2879@tree1.tre,tree_ot_809@tree2.tre	tree_ot_1195@tree1.tre,tree_pg_2600@tree6022.tre,tree_ot_521@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott4131741	2	2	0	0	6		tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott4132000	2	2	0	0	4		tree_ot_2320@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2156@tree3.tre,TAXONOMY
ott415521	2	2	0	0	10		tree_ot_2879@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_770@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2829@tree6579.tre,tree_pg_2575@tree5974.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
